trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday
7258,2013-06-28 19:45,2013-06-28 19:59,393,802,31,Franklin St & Chicago Ave,30,Ashland Ave & Augusta Blvd,Customer,,
7273,2013-06-28 19:49,2013-06-28 20:07,485,1090,15,Racine Ave & 18th St,54,Ogden Ave & Chicago Ave,Customer,,
7278,2013-06-28 19:49,2013-06-28 20:16,270,1576,25,Michigan Ave & Pearson St,76,Lake Shore Dr & Monroe St,Customer,,
7279,2013-06-28 19:49,2013-06-28 20:06,471,965,21,Aberdeen St & Jackson Blvd,33,State St & Van Buren St,Customer,,
7290,2013-06-28 19:56,2013-06-28 20:22,220,1570,52,Michigan Ave & Lake St,68,Clinton St & Tilden St,Customer,,
7303,2013-06-28 20:00,2013-06-28 20:02,350,108,71,Morgan St & Lake St,71,Morgan St & Lake St,Customer,,
7309,2013-06-28 20:01,2013-06-28 20:33,458,1939,31,Franklin St & Chicago Ave,17,Wood St & Division St,Customer,,
7314,2013-06-28 20:04,2013-06-28 20:20,599,979,42,Wabash Ave & Cermak Rd,33,State St & Van Buren St,Customer,,
7316,2013-06-28 20:05,2013-06-28 20:20,154,924,42,Wabash Ave & Cermak Rd,33,State St & Van Buren St,Customer,,
7317,2013-06-28 20:06,2013-06-28 20:36,178,1799,31,Franklin St & Chicago Ave,58,Ashland Ave & Armitage Ave,Customer,,
7318,2013-06-28 20:07,2013-06-28 21:19,858,4331,15,Racine Ave & 18th St,15,Racine Ave & 18th St,Customer,,
7319,2013-06-28 20:07,2013-06-28 20:18,356,687,91,Clinton St & Washington Blvd,37,Dearborn St & Adams St,Customer,,
7320,2013-06-28 20:07,2013-06-28 20:18,527,679,91,Clinton St & Washington Blvd,37,Dearborn St & Adams St,Customer,,
7322,2013-06-28 20:08,2013-06-28 20:37,181,1700,73,Jefferson St & Monroe St,58,Ashland Ave & Armitage Ave,Customer,,
7323,2013-06-28 20:08,2013-06-28 20:37,420,1742,31,Franklin St & Chicago Ave,58,Ashland Ave & Armitage Ave,Customer,,
7324,2013-06-28 20:10,2013-06-28 20:26,442,1004,52,Michigan Ave & Lake St,90,Millennium Park,Customer,,
7326,2013-06-28 20:11,2013-06-28 20:37,127,1567,31,Franklin St & Chicago Ave,58,Ashland Ave & Armitage Ave,Customer,,
7327,2013-06-28 20:11,2013-06-28 20:36,286,1521,31,Franklin St & Chicago Ave,58,Ashland Ave & Armitage Ave,Customer,,
7328,2013-06-28 20:11,2013-06-28 20:48,914,2251,26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,,
7330,2013-06-28 20:11,2013-06-28 20:48,837,2190,26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,,
7333,2013-06-28 20:13,2013-06-28 20:27,36,783,52,Michigan Ave & Lake St,90,Millennium Park,Customer,,
7336,2013-06-28 20:16,2013-06-28 20:42,538,1605,31,Franklin St & Chicago Ave,36,Franklin St & Jackson Blvd,Customer,,
7337,2013-06-28 20:16,2013-06-28 20:42,622,1566,31,Franklin St & Chicago Ave,36,Franklin St & Jackson Blvd,Customer,,
7338,2013-06-28 20:17,2013-06-28 20:26,842,543,52,Michigan Ave & Lake St,90,Millennium Park,Customer,,
7339,2013-06-28 20:18,2013-06-28 20:40,270,1279,76,Lake Shore Dr & Monroe St,57,Clinton St & Roosevelt Rd,Customer,,
7343,2013-06-28 20:22,2013-06-28 20:41,764,1150,42,Wabash Ave & Cermak Rd,42,Wabash Ave & Cermak Rd,Customer,,
7344,2013-06-28 20:23,2013-06-28 20:33,154,625,33,State St & Van Buren St,51,Clark St & Randolph St,Customer,,
7346,2013-06-28 20:25,2013-06-28 20:41,850,952,42,Wabash Ave & Cermak Rd,42,Wabash Ave & Cermak Rd,Customer,,
7347,2013-06-28 20:25,2013-06-28 21:01,223,2145,62,McCormick Place,45,Michigan Ave & Congress Pkwy,Customer,,
7384,2013-06-28 20:40,2013-06-28 20:51,471,671,33,State St & Van Buren St,59,Wabash Ave & Roosevelt Rd,Customer,,
7385,2013-06-28 20:40,2013-06-28 20:51,440,663,33,State St & Van Buren St,59,Wabash Ave & Roosevelt Rd,Customer,,
7386,2013-06-28 20:41,2013-06-28 20:43,270,164,57,Clinton St & Roosevelt Rd,55,Halsted St & James M Rochford St,Customer,,
7387,2013-06-28 20:42,2013-06-28 20:52,850,578,42,Wabash Ave & Cermak Rd,108,Halsted St & Polk St,Customer,,
7388,2013-06-28 20:42,2013-06-28 20:52,764,571,42,Wabash Ave & Cermak Rd,249,Montrose Harbor,Customer,,
7404,2013-06-28 20:46,2013-06-28 22:26,110,5986,15,Racine Ave & 18th St,15,Racine Ave & 18th St,Customer,,
7412,2013-06-28 20:51,2013-06-28 20:58,607,414,17,Wood St & Division St,69,Damen Ave & Pierce Ave,Customer,,
7418,2013-06-28 20:55,2013-06-28 21:04,20,550,66,Clinton St & Lake St,74,Kingsbury St & Erie St,Customer,,
7419,2013-06-28 20:56,2013-06-28 21:03,390,465,66,Clinton St & Lake St,74,Kingsbury St & Erie St,Customer,,
7420,2013-06-28 20:58,2013-06-28 21:12,850,800,108,Halsted St & Polk St,62,McCormick Place,Customer,,
7421,2013-06-28 20:58,2013-06-28 21:12,764,798,249,Montrose Harbor,62,McCormick Place,Customer,,
7423,2013-06-28 21:02,2013-06-28 21:29,169,1613,60,Dayton St & North Ave,29,Noble St & Milwaukee Ave,Customer,,
7424,2013-06-28 21:02,2013-06-28 21:29,137,1624,60,Dayton St & North Ave,29,Noble St & Milwaukee Ave,Customer,,
7425,2013-06-28 21:03,2013-06-28 21:12,914,532,26,McClurg Ct & Illinois St,25,Michigan Ave & Pearson St,Customer,,
7426,2013-06-28 21:03,2013-06-28 21:13,837,602,26,McClurg Ct & Illinois St,25,Michigan Ave & Pearson St,Customer,,
7432,2013-06-28 21:13,2013-06-28 21:18,389,328,19,Loomis St & Taylor St,22,May St & Taylor St,Customer,,
7439,2013-06-28 21:21,2013-06-28 21:53,561,1885,17,Wood St & Division St,17,Wood St & Division St,Customer,,
7440,2013-06-28 21:21,2013-06-28 22:20,463,3545,85,Michigan Ave & Oak St,52,Michigan Ave & Lake St,Customer,,
7441,2013-06-28 21:22,2013-06-28 22:21,132,3521,85,Michigan Ave & Oak St,52,Michigan Ave & Lake St,Customer,,
7445,2013-06-28 21:23,2013-06-28 21:33,202,608,22,May St & Taylor St,19,Loomis St & Taylor St,Customer,,
7447,2013-06-28 21:24,2013-06-28 21:32,854,441,42,Wabash Ave & Cermak Rd,59,Wabash Ave & Roosevelt Rd,Customer,,
7448,2013-06-28 21:26,2013-06-29 18:38,336,76345,22,May St & Taylor St,22,May St & Taylor St,Customer,,
7464,2013-06-28 21:43,2013-06-28 22:01,212,1060,15,Racine Ave & 18th St,21,Aberdeen St & Jackson Blvd,Customer,,
7467,2013-06-28 21:48,2013-06-28 22:04,356,968,44,State St & Randolph St,249,Montrose Harbor,Customer,,
7468,2013-06-28 21:52,2013-06-28 22:01,607,514,69,Damen Ave & Pierce Ave,30,Ashland Ave & Augusta Blvd,Customer,,
7469,2013-06-28 21:54,2013-06-28 22:27,561,2018,17,Wood St & Division St,61,Wood St & Milwaukee Ave,Customer,,
7470,2013-06-28 21:55,2013-06-28 22:12,143,997,69,Damen Ave & Pierce Ave,69,Damen Ave & Pierce Ave,Customer,,
7471,2013-06-28 21:56,2013-06-28 22:12,101,999,69,Damen Ave & Pierce Ave,69,Damen Ave & Pierce Ave,Customer,,
7472,2013-06-28 21:56,2013-06-28 22:07,270,662,55,Halsted St & James M Rochford St,32,Racine Ave & Congress Pkwy,Customer,,
7473,2013-06-28 21:58,2013-06-28 22:14,229,962,24,Fairbanks Ct & Grand Ave,73,Jefferson St & Monroe St,Customer,,
7480,2013-06-28 22:12,2013-06-28 22:18,485,408,54,Ogden Ave & Chicago Ave,56,Desplaines St & Kinzie St,Customer,,
7482,2013-06-28 22:13,2013-06-28 22:33,44,1181,36,Franklin St & Jackson Blvd,36,Franklin St & Jackson Blvd,Customer,,
7483,2013-06-28 22:14,2013-06-28 22:28,466,830,36,Franklin St & Jackson Blvd,52,Michigan Ave & Lake St,Customer,,
7485,2013-06-28 22:21,2013-06-28 22:47,319,1561,25,Michigan Ave & Pearson St,77,Clinton St & Madison St,Customer,,
7486,2013-06-28 22:22,2013-06-28 22:48,837,1587,25,Michigan Ave & Pearson St,77,Clinton St & Madison St,Customer,,
7487,2013-06-28 22:22,2013-06-28 22:54,320,1969,74,Kingsbury St & Erie St,34,Cannon Dr & Fullerton Ave,Customer,,
7488,2013-06-28 22:22,2013-06-28 22:55,130,1986,74,Kingsbury St & Erie St,34,Cannon Dr & Fullerton Ave,Customer,,
7492,2013-06-28 22:24,2013-06-28 22:50,333,1522,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
7494,2013-06-28 22:25,2013-06-28 22:49,449,1452,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
7495,2013-06-28 22:24,2013-06-28 23:21,463,3387,52,Michigan Ave & Lake St,31,Franklin St & Chicago Ave,Customer,,
7497,2013-06-28 22:25,2013-06-28 22:42,259,1002,56,Desplaines St & Kinzie St,14,Morgan St & 18th St,Customer,,
7498,2013-06-28 22:27,2013-06-28 23:21,132,3235,52,Michigan Ave & Lake St,31,Franklin St & Chicago Ave,Customer,,
7499,2013-06-28 22:28,2013-06-28 22:52,228,1483,73,Jefferson St & Monroe St,300,Broadway & Barry Ave,Customer,,
7501,2013-06-28 22:31,2013-06-28 22:52,246,1311,17,Wood St & Division St,26,McClurg Ct & Illinois St,Customer,,
7502,2013-06-28 22:31,2013-06-28 22:56,43,1509,77,Clinton St & Madison St,77,Clinton St & Madison St,Customer,,
7503,2013-06-28 22:33,2013-06-28 22:56,816,1388,56,Desplaines St & Kinzie St,72,State St & 16th St,Customer,,
7504,2013-06-28 22:33,2013-06-28 22:55,297,1368,56,Desplaines St & Kinzie St,72,State St & 16th St,Customer,,
7505,2013-06-28 22:35,2013-06-28 22:56,41,1232,77,Clinton St & Madison St,77,Clinton St & Madison St,Customer,,
7506,2013-06-28 22:36,2013-06-28 22:51,136,897,252,Greenwood Ave & 47th St,31,Franklin St & Chicago Ave,Customer,,
7507,2013-06-28 22:37,2013-06-28 23:06,533,1746,56,Desplaines St & Kinzie St,26,McClurg Ct & Illinois St,Customer,,
7511,2013-06-28 22:40,2013-06-28 22:51,322,660,91,Clinton St & Washington Blvd,31,Franklin St & Chicago Ave,Customer,,
7512,2013-06-28 22:41,2013-06-28 22:51,468,623,91,Clinton St & Washington Blvd,31,Franklin St & Chicago Ave,Customer,,
7519,2013-06-28 22:46,2013-06-28 23:32,559,2783,30,Ashland Ave & Augusta Blvd,30,Ashland Ave & Augusta Blvd,Customer,,
7520,2013-06-28 22:46,2013-06-28 23:32,393,2724,30,Ashland Ave & Augusta Blvd,30,Ashland Ave & Augusta Blvd,Customer,,
7525,2013-06-28 22:55,2013-06-28 23:25,333,1811,85,Michigan Ave & Oak St,52,Michigan Ave & Lake St,Customer,,
7526,2013-06-28 22:55,2013-06-28 23:26,449,1870,85,Michigan Ave & Oak St,52,Michigan Ave & Lake St,Customer,,
7530,2013-06-28 23:07,2013-06-28 23:25,470,1030,26,McClurg Ct & Illinois St,56,Desplaines St & Kinzie St,Customer,,
7532,2013-06-28 23:11,2013-06-28 23:27,73,939,21,Aberdeen St & Jackson Blvd,15,Racine Ave & 18th St,Customer,,
7534,2013-06-28 23:13,2013-06-29 10:23,454,40209,69,Damen Ave & Pierce Ave,69,Damen Ave & Pierce Ave,Customer,,
7535,2013-06-28 23:17,2013-06-29 00:15,371,3515,22,May St & Taylor St,22,May St & Taylor St,Customer,,
7544,2013-06-28 23:29,2013-06-28 23:39,449,621,52,Michigan Ave & Lake St,25,Michigan Ave & Pearson St,Customer,,
7545,2013-06-28 23:29,2013-06-28 23:40,333,624,52,Michigan Ave & Lake St,350,Ashland Ave & Chicago Ave,Customer,,
7547,2013-06-28 23:34,2013-06-28 23:45,524,654,72,State St & 16th St,33,State St & Van Buren St,Customer,,
7550,2013-06-28 23:39,2013-06-29 00:40,281,3699,59,Wabash Ave & Roosevelt Rd,17,Wood St & Division St,Customer,,
7551,2013-06-28 23:39,2013-06-29 00:40,855,3694,59,Wabash Ave & Roosevelt Rd,17,Wood St & Division St,Customer,,
7560,2013-06-28 23:45,2013-06-29 00:29,110,2633,15,Racine Ave & 18th St,15,Racine Ave & 18th St,Customer,,
7562,2013-06-28 23:55,2013-06-29 00:06,145,678,74,Kingsbury St & Erie St,77,Clinton St & Madison St,Customer,,
7564,2013-06-29 00:05,2013-06-29 00:16,164,642,76,Lake Shore Dr & Monroe St,51,Clark St & Randolph St,Customer,,
7565,2013-06-29 00:10,2013-06-29 00:13,57,168,33,State St & Van Buren St,33,State St & Van Buren St,Customer,,
7566,2013-06-29 00:10,2013-06-29 00:32,54,1304,44,State St & Randolph St,61,Wood St & Milwaukee Ave,Customer,,
7568,2013-06-29 00:14,2013-06-29 00:23,524,536,33,State St & Van Buren St,72,State St & 16th St,Customer,,
7570,2013-06-29 00:19,2013-06-29 00:30,154,679,51,Clark St & Randolph St,22,May St & Taylor St,Customer,,
7574,2013-06-29 00:50,2013-06-29 01:00,331,608,72,State St & 16th St,45,Michigan Ave & Congress Pkwy,Customer,,
7575,2013-06-29 00:54,2013-06-29 02:51,392,7019,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,,
7576,2013-06-29 00:55,2013-06-29 02:50,53,6957,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,,
7577,2013-06-29 01:02,2013-06-29 01:13,386,648,90,Millennium Park,72,State St & 16th St,Customer,,
7578,2013-06-29 01:11,2013-06-29 01:48,466,2216,52,Michigan Ave & Lake St,44,State St & Randolph St,Customer,,
7579,2013-06-29 01:16,2013-06-29 01:48,134,1951,52,Michigan Ave & Lake St,44,State St & Randolph St,Customer,,
7580,2013-06-29 01:20,2013-06-29 01:34,658,861,17,Wood St & Division St,71,Morgan St & Lake St,Customer,,
7581,2013-06-29 01:21,2013-06-29 01:34,244,803,17,Wood St & Division St,71,Morgan St & Lake St,Customer,,
7582,2013-06-29 01:37,2013-06-29 01:42,658,327,71,Morgan St & Lake St,320,Loomis St & Lexington St,Customer,,
7583,2013-06-29 01:37,2013-06-29 01:42,244,309,71,Morgan St & Lake St,21,Aberdeen St & Jackson Blvd,Customer,,
7584,2013-06-29 02:16,2013-06-29 02:25,331,501,45,Michigan Ave & Congress Pkwy,59,Wabash Ave & Roosevelt Rd,Customer,,
7585,2013-06-29 02:17,2013-06-29 02:25,534,474,90,Millennium Park,59,Wabash Ave & Roosevelt Rd,Customer,,
7586,2013-06-29 02:19,2013-06-29 02:33,143,849,69,Damen Ave & Pierce Ave,69,Damen Ave & Pierce Ave,Customer,,
7587,2013-06-29 02:34,2013-06-29 02:58,143,1458,69,Damen Ave & Pierce Ave,69,Damen Ave & Pierce Ave,Customer,,
7591,2013-06-29 02:59,2013-06-29 03:23,143,1417,69,Damen Ave & Pierce Ave,69,Damen Ave & Pierce Ave,Customer,,
7592,2013-06-29 03:03,2013-06-29 03:20,174,994,88,May St & Randolph St,43,Michigan Ave & Washington St,Customer,,
7593,2013-06-29 04:22,2013-06-29 04:40,137,1056,29,Noble St & Milwaukee Ave,69,Damen Ave & Pierce Ave,Customer,,
7594,2013-06-29 04:22,2013-06-29 04:28,267,354,29,Noble St & Milwaukee Ave,61,Wood St & Milwaukee Ave,Customer,,
7596,2013-06-29 06:13,2013-06-29 06:22,535,541,85,Michigan Ave & Oak St,48,Larrabee St & Kingsbury St,Customer,,
7597,2013-06-29 06:16,2013-06-29 07:10,392,3244,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,,
7602,2013-06-29 07:14,2013-06-29 08:09,161,3294,32,Racine Ave & Congress Pkwy,44,State St & Randolph St,Customer,,
7605,2013-06-29 07:27,2013-06-29 08:22,446,3253,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
7609,2013-06-29 07:30,2013-06-29 09:53,290,8603,93,Sheffield Ave & Willow St,93,Sheffield Ave & Willow St,Customer,,
7610,2013-06-29 07:33,2013-06-29 07:45,534,731,59,Wabash Ave & Roosevelt Rd,62,McCormick Place,Customer,,
7611,2013-06-29 07:39,2013-06-29 08:51,57,4343,33,State St & Van Buren St,62,McCormick Place,Customer,,
7612,2013-06-29 07:42,2013-06-29 07:44,539,144,51,Clark St & Randolph St,81,Daley Center Plaza,Customer,,
7613,2013-06-29 07:45,2013-06-29 08:03,328,1091,14,Morgan St & 18th St,62,McCormick Place,Customer,,
7615,2013-06-29 07:52,2013-06-29 08:44,658,3146,320,Loomis St & Lexington St,62,McCormick Place,Customer,,
7616,2013-06-29 07:56,2013-06-29 08:59,557,3816,26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,,
7617,2013-06-29 07:56,2013-06-29 09:00,58,3816,26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,,
7618,2013-06-29 07:58,2013-06-29 08:44,765,2783,26,McClurg Ct & Illinois St,62,McCormick Place,Customer,,
7619,2013-06-29 07:59,2013-06-29 08:08,855,555,17,Wood St & Division St,54,Ogden Ave & Chicago Ave,Customer,,
7621,2013-06-29 08:06,2013-06-29 08:09,466,159,44,State St & Randolph St,44,State St & Randolph St,Customer,,
7622,2013-06-29 08:11,2013-06-29 09:24,161,4399,44,State St & Randolph St,52,Michigan Ave & Lake St,Customer,,
7623,2013-06-29 08:11,2013-06-29 09:24,466,4386,44,State St & Randolph St,52,Michigan Ave & Lake St,Customer,,
7632,2013-06-29 08:25,2013-06-29 09:07,446,2487,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
7633,2013-06-29 08:32,2013-06-29 08:44,393,724,30,Ashland Ave & Augusta Blvd,31,Franklin St & Chicago Ave,Customer,,
7635,2013-06-29 08:33,2013-06-29 08:58,524,1510,72,State St & 16th St,47,State St & Kinzie St,Customer,,
7636,2013-06-29 08:34,2013-06-29 08:54,329,1218,59,Wabash Ave & Roosevelt Rd,59,Wabash Ave & Roosevelt Rd,Customer,,
7638,2013-06-29 08:36,2013-06-29 08:51,457,892,68,Clinton St & Tilden St,42,Wabash Ave & Cermak Rd,Customer,,
7641,2013-06-29 08:38,2013-06-29 08:57,522,1155,51,Clark St & Randolph St,62,McCormick Place,Customer,,
7645,2013-06-29 08:42,2013-06-29 09:21,43,2328,77,Clinton St & Madison St,81,Daley Center Plaza,Customer,,
7646,2013-06-29 08:43,2013-06-29 09:17,105,2087,31,Franklin St & Chicago Ave,62,McCormick Place,Customer,,
7647,2013-06-29 08:42,2013-06-29 08:57,893,887,47,State St & Kinzie St,75,Canal St & Jackson Blvd,Customer,,
7648,2013-06-29 08:46,2013-06-29 08:52,104,368,73,Jefferson St & Monroe St,36,Franklin St & Jackson Blvd,Customer,,
7649,2013-06-29 08:49,2013-06-29 09:04,440,848,59,Wabash Ave & Roosevelt Rd,62,McCormick Place,Customer,,
7650,2013-06-29 08:53,2013-06-29 09:25,628,1935,90,Millennium Park,42,Wabash Ave & Cermak Rd,Customer,,
7659,2013-06-29 09:05,2013-06-29 09:22,392,1017,45,Michigan Ave & Congress Pkwy,90,Millennium Park,Customer,,
7663,2013-06-29 09:10,2013-06-29 09:25,52,868,87,Racine Ave & Fullerton Ave,340,Clark St & Wrightwood Ave,Customer,,
7665,2013-06-29 09:13,2013-06-29 09:42,527,1773,37,Dearborn St & Adams St,90,Millennium Park,Customer,,
7667,2013-06-29 09:15,2013-06-29 10:01,446,2784,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
7668,2013-06-29 09:15,2013-06-29 10:01,351,2765,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
7671,2013-06-29 09:25,2013-06-29 09:39,207,840,45,Michigan Ave & Congress Pkwy,251,Clarendon Ave & Leland Ave,Customer,,
7678,2013-06-29 09:38,2013-06-29 09:46,855,473,54,Ogden Ave & Chicago Ave,17,Wood St & Division St,Customer,,
7688,2013-06-29 09:41,2013-06-29 10:00,41,1182,77,Clinton St & Madison St,77,Clinton St & Madison St,Customer,,
7699,2013-06-29 09:44,2013-06-29 10:18,284,2033,34,Cannon Dr & Fullerton Ave,69,Damen Ave & Pierce Ave,Customer,,
7709,2013-06-29 09:47,2013-06-29 10:08,118,1258,34,Cannon Dr & Fullerton Ave,34,Cannon Dr & Fullerton Ave,Customer,,
7722,2013-06-29 09:50,2013-06-29 10:22,178,1933,58,Ashland Ave & Armitage Ave,58,Ashland Ave & Armitage Ave,Customer,,
7723,2013-06-29 09:50,2013-06-29 10:22,187,1913,251,Clarendon Ave & Leland Ave,251,Clarendon Ave & Leland Ave,Customer,,
7725,2013-06-29 09:52,2013-06-29 10:09,484,1018,36,Franklin St & Jackson Blvd,36,Franklin St & Jackson Blvd,Customer,,
7727,2013-06-29 09:52,2013-06-29 10:06,153,838,36,Franklin St & Jackson Blvd,36,Franklin St & Jackson Blvd,Customer,,
7733,2013-06-29 09:54,2013-06-29 10:11,478,1026,30,Ashland Ave & Augusta Blvd,81,Daley Center Plaza,Customer,,
7738,2013-06-29 09:58,2013-06-29 10:27,450,1741,30,Ashland Ave & Augusta Blvd,17,Wood St & Division St,Customer,,
7739,2013-06-29 10:01,2013-06-29 10:21,308,1188,71,Morgan St & Lake St,81,Daley Center Plaza,Customer,,
7742,2013-06-29 10:07,2013-06-29 10:23,855,974,17,Wood St & Division St,71,Morgan St & Lake St,Customer,,
7744,2013-06-29 10:09,2013-06-29 10:19,153,603,36,Franklin St & Jackson Blvd,90,Millennium Park,Customer,,
7746,2013-06-29 10:10,2013-06-29 10:33,402,1380,61,Wood St & Milwaukee Ave,94,Lincoln Ave & Armitage Ave,Customer,,
7747,2013-06-29 10:10,2013-06-29 10:20,538,570,36,Franklin St & Jackson Blvd,45,Michigan Ave & Congress Pkwy,Customer,,
7754,2013-06-29 10:16,2013-06-29 10:34,654,1075,34,Cannon Dr & Fullerton Ave,34,Cannon Dr & Fullerton Ave,Customer,,
7760,2013-06-29 10:20,2013-06-29 10:38,328,1084,62,McCormick Place,33,State St & Van Buren St,Customer,,
7765,2013-06-29 10:25,2013-06-29 11:42,409,4590,24,Fairbanks Ct & Grand Ave,76,Lake Shore Dr & Monroe St,Customer,,
7767,2013-06-29 10:28,2013-06-29 10:42,450,886,17,Wood St & Division St,30,Ashland Ave & Augusta Blvd,Customer,,
7768,2013-06-29 10:28,2013-06-29 11:02,420,1992,67,Sheffield Ave & Fullerton Ave,26,McClurg Ct & Illinois St,Customer,,
7771,2013-06-29 10:34,2013-06-29 11:07,173,2002,47,State St & Kinzie St,81,Daley Center Plaza,Customer,,
7773,2013-06-29 10:36,2013-06-29 11:06,442,1804,81,Daley Center Plaza,73,Jefferson St & Monroe St,Customer,,
7776,2013-06-29 10:36,2013-06-29 10:41,456,321,49,Dearborn St & Monroe St,81,Daley Center Plaza,Customer,,
7777,2013-06-29 10:36,2013-06-29 12:09,446,5541,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
7778,2013-06-29 10:37,2013-06-29 11:00,222,1367,26,McClurg Ct & Illinois St,76,Lake Shore Dr & Monroe St,Customer,,
7779,2013-06-29 10:37,2013-06-29 11:01,339,1398,26,McClurg Ct & Illinois St,90,Millennium Park,Customer,,
7781,2013-06-29 10:41,2013-06-29 11:08,513,1646,85,Michigan Ave & Oak St,76,Lake Shore Dr & Monroe St,Customer,,
7782,2013-06-29 10:43,2013-06-29 11:01,456,1078,81,Daley Center Plaza,59,Wabash Ave & Roosevelt Rd,Customer,,
7783,2013-06-29 10:44,2013-06-29 11:02,539,1098,81,Daley Center Plaza,262,Halsted St & 37th St,Customer,,
7784,2013-06-29 10:45,2013-06-29 11:08,206,1384,85,Michigan Ave & Oak St,76,Lake Shore Dr & Monroe St,Customer,,
7786,2013-06-29 10:50,2013-06-29 11:17,457,1667,42,Wabash Ave & Cermak Rd,76,Lake Shore Dr & Monroe St,Customer,,
7788,2013-06-29 10:51,2013-06-29 10:58,616,404,46,Wells St & Walton St,88,May St & Randolph St,Customer,,
7790,2013-06-29 10:54,2013-06-29 11:18,117,1445,351,Cottage Grove Ave & 51st St,94,Lincoln Ave & Armitage Ave,Customer,,
7791,2013-06-29 10:54,2013-06-29 11:19,508,1462,149,Calumet Ave & 33rd St,94,Lincoln Ave & Armitage Ave,Customer,,
7794,2013-06-29 11:00,2013-06-29 11:31,189,1877,252,Greenwood Ave & 47th St,5,State St & Harrison St,Customer,,
7795,2013-06-29 11:00,2013-06-29 11:46,226,2767,76,Lake Shore Dr & Monroe St,26,McClurg Ct & Illinois St,Customer,,
7796,2013-06-29 11:00,2013-06-29 11:46,564,2751,76,Lake Shore Dr & Monroe St,26,McClurg Ct & Illinois St,Customer,,
7798,2013-06-29 11:04,2013-06-29 12:16,130,4321,34,Cannon Dr & Fullerton Ave,34,Cannon Dr & Fullerton Ave,Customer,,
7805,2013-06-29 11:07,2013-06-29 11:27,43,1220,31,Franklin St & Chicago Ave,24,Fairbanks Ct & Grand Ave,Customer,,
7808,2013-06-29 11:08,2013-06-29 11:27,308,1128,31,Franklin St & Chicago Ave,24,Fairbanks Ct & Grand Ave,Customer,,
7810,2013-06-29 11:09,2013-06-29 11:41,183,1921,54,Ogden Ave & Chicago Ave,52,Michigan Ave & Lake St,Customer,,
7811,2013-06-29 11:10,2013-06-29 11:42,317,1923,54,Ogden Ave & Chicago Ave,52,Michigan Ave & Lake St,Customer,,
7815,2013-06-29 11:10,2013-06-29 11:14,173,229,81,Daley Center Plaza,108,Halsted St & Polk St,Customer,,
7816,2013-06-29 11:10,2013-06-29 11:30,481,1212,90,Millennium Park,59,Wabash Ave & Roosevelt Rd,Customer,,
7820,2013-06-29 11:10,2013-06-29 13:07,44,7006,36,Franklin St & Jackson Blvd,24,Fairbanks Ct & Grand Ave,Customer,,
7822,2013-06-29 11:11,2013-06-29 11:21,312,615,46,Wells St & Walton St,84,Green St & Milwaukee Ave,Customer,,
7828,2013-06-29 11:14,2013-06-29 11:34,440,1178,37,Dearborn St & Adams St,37,Dearborn St & Adams St,Customer,,
7833,2013-06-29 11:17,2013-06-29 11:40,563,1401,61,Wood St & Milwaukee Ave,81,Daley Center Plaza,Customer,,
7841,2013-06-29 11:18,2013-06-29 11:44,539,1549,262,Halsted St & 37th St,56,Desplaines St & Kinzie St,Customer,,
7843,2013-06-29 11:18,2013-06-29 11:45,456,1582,59,Wabash Ave & Roosevelt Rd,56,Desplaines St & Kinzie St,Customer,,
7846,2013-06-29 11:22,2013-06-29 11:42,912,1171,25,Michigan Ave & Pearson St,91,Clinton St & Washington Blvd,Customer,,
7847,2013-06-29 11:22,2013-06-29 11:42,598,1175,25,Michigan Ave & Pearson St,91,Clinton St & Washington Blvd,Customer,,
7850,2013-06-29 11:26,2013-06-29 11:43,548,992,67,Sheffield Ave & Fullerton Ave,69,Damen Ave & Pierce Ave,Customer,,
7853,2013-06-29 11:29,2013-06-29 11:32,173,166,108,Halsted St & Polk St,81,Daley Center Plaza,Customer,,
7862,2013-06-29 11:32,2013-06-30 11:27,415,86105,91,Clinton St & Washington Blvd,15,Racine Ave & 18th St,Customer,,
7865,2013-06-29 11:33,2013-06-29 12:34,485,3655,51,Clark St & Randolph St,76,Lake Shore Dr & Monroe St,Customer,,
7868,2013-06-29 11:33,2013-06-29 12:34,167,3651,51,Clark St & Randolph St,76,Lake Shore Dr & Monroe St,Customer,,
